@relation output_data

@attribute letter_0 numeric
@attribute letter_1 numeric
@attribute letter_2 numeric
@attribute letter_3 numeric
@attribute letter_4 numeric
@attribute letter_5 numeric
@attribute letter_6 numeric
@attribute letter_7 numeric
@attribute letter_8 numeric
@attribute letter_9 numeric
@attribute letter_10 numeric
@attribute letter_11 numeric
@attribute letter_12 numeric
@attribute letter_13 numeric
@attribute letter_14 numeric
@attribute letter_15 numeric
@attribute letter_16 numeric
@attribute letter_17 numeric
@attribute letter_18 numeric
@attribute letter_19 numeric
@attribute letter_20 numeric
@attribute letter_21 numeric
@attribute letter_22 numeric
@attribute letter_23 numeric
@attribute letter_24 numeric
@attribute class {A,B,C,C2,D,E,F,G,H,I,J,K,L,M,N,O,P,R,S,S1,T,U,V,Z,Z1}

@data
0,0,15,16,12,0,0,0,3,42,0,4,149,84,0,0,10,150,126,0,0,0,31,10,0,O
1,7,0,0,0,0,0,0,0,28,0,0,123,89,0,0,0,112,125,0,0,0,0,8,0,O
5,3,0,6,5,0,0,0,0,0,0,0,116,101,0,0,0,111,146,0,0,0,0,0,0,O
0,8,3,13,4,0,0,0,0,0,0,0,70,121,18,0,0,119,175,54,0,0,5,33,0,O
0,16,0,0,0,0,0,0,0,0,0,0,122,102,0,0,0,118,148,0,0,0,8,11,0,O
0,0,8,8,0,0,0,0,0,0,0,42,158,63,0,0,35,167,121,0,0,0,25,7,0,O
0,0,7,0,0,0,0,0,0,0,0,5,132,48,0,0,9,167,141,0,0,4,11,1,0,O
0,0,0,13,0,0,0,0,0,0,0,0,116,97,0,0,0,149,162,0,0,0,1,8,0,O
0,8,5,11,0,0,0,0,0,0,0,0,117,95,0,0,0,130,151,0,0,0,29,23,0,O
0,0,4,5,16,0,0,0,0,0,0,0,67,96,6,0,0,138,152,0,0,0,14,12,0,O
4,4,8,16,0,0,0,0,0,0,0,4,113,70,0,0,3,138,145,0,0,0,10,15,0,O
0,0,0,4,0,0,0,0,0,0,0,0,131,52,0,0,0,133,151,0,0,0,13,3,0,O
3,36,19,26,25,0,0,0,0,0,0,27,176,21,0,0,23,130,46,0,0,0,0,0,0,O
5,42,12,43,31,0,0,0,0,0,0,0,75,96,0,0,0,117,185,48,0,0,10,12,0,O
0,0,8,13,25,0,0,0,0,0,0,0,107,109,0,0,0,142,140,0,0,0,12,28,0,O
8,27,19,21,29,0,0,0,0,0,0,0,68,4,0,0,47,163,107,0,0,0,40,1,0,O
10,27,26,28,19,0,0,0,0,0,0,0,78,36,0,0,0,120,125,0,0,0,9,7,0,O
8,28,26,24,25,0,0,0,0,0,0,0,116,144,32,0,0,99,111,16,0,0,0,0,0,O
12,24,42,31,27,0,0,0,0,0,0,0,75,146,49,0,0,44,136,10,0,0,0,0,0,O
7,22,28,21,20,0,0,0,0,0,0,0,102,122,43,0,0,55,117,54,0,0,0,8,0,O
4,28,21,27,27,0,0,0,0,0,0,0,119,103,0,0,6,95,95,0,0,0,0,6,0,O
13,36,33,27,31,2,0,0,0,0,0,0,119,87,0,0,0,122,114,0,0,0,8,8,0,O
9,27,29,29,18,3,0,0,0,0,0,6,146,75,0,0,3,121,86,0,0,0,0,0,0,O
12,23,29,30,29,0,0,0,0,2,0,0,113,85,0,0,0,96,104,0,0,0,0,0,0,O
0,5,5,23,11,0,0,0,0,0,0,0,108,129,16,0,0,83,91,7,0,0,0,0,0,O
9,19,35,23,20,0,0,0,0,0,0,0,112,142,34,0,0,94,127,14,0,0,0,0,0,O
6,19,20,22,12,0,0,0,0,0,0,0,85,143,44,0,0,84,144,14,0,0,0,0,0,O
10,18,56,21,21,0,0,0,0,0,0,0,54,154,6,0,0,60,139,8,0,0,0,0,0,O
7,36,17,21,21,0,0,0,0,0,0,0,117,140,18,0,0,80,120,21,0,0,0,0,0,O
9,20,17,27,19,0,4,0,0,0,0,0,110,127,26,0,0,74,136,30,0,0,0,2,0,O
6,27,22,12,15,0,3,0,0,0,0,0,72,141,24,0,0,62,136,4,0,0,0,0,0,O
5,15,20,24,15,0,0,1,1,0,0,0,34,121,25,0,0,62,147,53,0,0,0,7,5,O
2,20,22,25,71,1,0,0,2,2,0,0,77,125,61,0,0,56,121,29,0,0,0,0,0,O
7,60,13,11,21,0,0,0,0,0,0,0,68,119,61,0,0,25,101,41,0,0,0,0,0,O
2,44,7,13,30,0,0,0,0,0,0,0,38,154,17,0,0,66,134,30,0,0,0,0,0,O
4,6,11,9,10,0,0,0,0,0,0,0,10,128,1,0,0,45,209,42,0,0,0,8,2,O
12,7,20,7,8,0,0,0,0,0,0,0,59,130,30,0,0,67,150,19,0,0,0,0,0,O
14,10,20,23,22,0,0,0,0,0,0,0,57,136,20,0,0,109,153,28,0,0,0,0,0,O
4,9,5,12,12,0,0,0,0,0,0,0,140,122,0,0,0,108,79,0,0,0,0,0,0,O
14,14,17,9,6,0,0,0,0,0,0,8,138,100,0,0,56,146,96,0,0,0,0,0,0,O
1,11,8,12,27,0,0,44,13,0,0,82,151,83,0,0,3,117,1,0,0,0,0,0,0,O
2,28,10,33,20,0,0,0,0,0,0,0,126,137,0,0,0,88,101,0,0,0,0,0,0,O
5,39,11,20,7,0,0,39,21,0,0,0,182,139,0,0,0,70,91,1,0,0,0,0,0,O
3,13,12,14,10,0,0,0,0,0,0,0,128,121,0,0,0,106,98,0,0,0,0,0,0,O
0,0,0,0,0,0,0,49,126,0,0,0,189,115,0,0,0,95,6,0,0,0,0,0,0,P
0,0,0,0,0,0,0,76,63,0,0,0,161,51,0,0,0,88,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,32,66,0,0,0,174,86,0,0,0,101,10,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,22,0,0,0,193,148,0,0,0,98,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,2,64,4,0,0,70,230,20,0,0,45,85,0,0,0,0,0,0,P
0,0,0,0,0,0,0,12,79,0,0,0,183,130,0,0,0,62,22,0,0,0,0,0,0,P
0,0,0,0,0,0,0,9,10,0,0,0,124,193,0,0,0,129,14,0,0,0,0,0,0,P
0,0,0,0,0,0,0,2,15,0,0,0,114,205,0,0,0,146,3,0,0,0,15,6,0,P
0,0,0,0,0,0,0,5,9,0,0,0,129,192,0,0,0,125,22,0,0,0,0,0,0,P
0,0,0,0,0,0,0,3,20,0,0,0,88,238,0,0,0,101,5,0,0,0,0,0,0,P
0,0,0,0,0,0,0,8,33,0,0,0,188,110,0,0,0,87,8,0,0,0,0,0,0,P
0,0,0,0,0,0,0,39,3,0,0,0,241,46,0,0,0,104,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,42,29,0,0,0,188,85,0,0,0,97,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,16,41,0,0,0,222,109,0,0,0,95,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,12,19,0,0,0,174,155,0,0,0,109,16,0,0,0,0,0,0,P
0,0,0,0,0,0,0,6,12,0,0,0,169,124,0,0,0,107,26,0,0,0,6,0,0,P
0,0,0,0,0,0,0,2,21,0,0,0,187,164,0,0,0,95,36,0,0,0,0,0,0,P
0,0,0,0,0,0,0,13,20,0,0,0,189,135,0,0,0,132,10,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,17,0,0,0,198,128,0,0,0,94,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,13,74,0,0,0,150,141,0,0,0,56,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,18,87,0,0,0,146,93,0,0,0,78,6,0,0,0,0,0,0,P
0,0,0,0,0,0,0,62,52,0,0,0,160,49,0,0,0,42,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,23,13,0,0,0,186,94,0,0,0,78,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,7,14,0,0,0,237,129,0,0,0,119,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,16,21,0,0,0,170,169,0,0,0,77,3,0,0,0,0,0,0,P
0,0,0,0,0,0,0,6,5,0,0,0,223,119,0,0,0,116,5,0,0,0,0,0,0,P
0,0,0,0,0,0,0,13,34,0,0,0,169,149,0,0,0,85,16,0,0,0,0,0,0,P
0,0,0,0,0,0,0,14,23,0,0,0,173,167,0,0,0,151,5,0,0,0,4,0,0,P
0,0,0,0,0,0,0,27,44,0,0,0,198,58,0,0,0,64,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,12,33,0,0,0,197,90,0,0,0,61,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,50,62,0,0,0,156,58,0,0,0,52,8,0,0,0,0,0,0,P
0,0,0,0,0,0,0,56,44,0,0,0,210,115,0,0,0,90,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,5,2,0,0,0,186,121,0,0,0,111,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,19,48,0,16,0,174,100,0,0,0,82,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,4,23,0,0,0,179,180,0,0,0,72,5,0,0,0,0,0,0,P
0,0,0,0,0,0,0,70,24,0,0,0,203,142,0,0,0,163,3,0,0,0,2,0,0,P
0,0,0,0,0,0,0,29,17,0,0,0,102,202,0,0,0,119,10,0,0,0,0,0,0,P
0,0,0,0,0,0,0,17,30,0,0,0,164,167,0,0,0,99,8,0,0,0,21,0,0,P
0,0,0,0,0,0,0,16,56,0,0,0,196,130,0,0,0,79,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,3,105,0,0,0,169,122,0,0,0,73,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,44,38,0,0,0,183,88,0,0,0,103,0,0,0,0,16,0,0,P
0,0,0,0,0,0,0,26,44,0,0,0,196,69,0,0,0,74,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,3,2,0,0,7,235,108,0,0,0,109,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,33,38,0,0,0,236,75,0,0,0,81,0,0,0,0,0,0,0,P
0,0,0,0,0,0,6,37,20,0,0,17,239,82,0,0,0,72,9,0,0,0,0,0,0,P
0,0,0,0,0,0,0,10,74,0,0,0,183,113,0,0,0,76,0,0,0,0,0,0,0,P
0,0,0,0,0,0,36,1,17,0,0,12,203,142,0,0,0,88,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,5,6,0,0,0,189,201,0,0,0,127,5,0,0,0,16,0,0,P
0,0,0,0,0,0,0,19,15,0,0,0,169,164,0,0,0,130,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,7,64,0,0,0,156,186,0,0,0,89,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,2,5,0,0,0,164,122,0,0,0,122,9,0,0,0,7,1,0,P
0,0,0,0,0,0,0,0,0,0,0,0,154,101,0,0,0,177,16,0,0,0,18,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,175,95,0,0,0,109,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,215,89,0,0,0,139,8,0,0,0,8,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,163,137,0,0,0,97,13,0,0,0,15,0,0,P
0,0,0,0,0,0,0,11,5,0,0,0,211,109,0,0,0,99,8,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,24,0,0,0,189,136,0,0,0,96,8,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,156,143,0,0,0,127,15,0,0,0,8,0,0,P
0,0,0,0,0,0,0,19,22,0,0,0,169,147,0,0,0,129,9,0,0,0,16,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,137,161,0,0,0,104,46,0,0,0,8,0,0,P
0,0,0,0,0,0,0,24,63,0,0,0,162,90,0,0,0,80,3,0,0,0,0,40,0,P
0,0,0,0,0,0,0,55,49,0,0,0,210,65,0,0,0,90,0,0,0,12,28,0,0,P
0,0,0,0,0,0,0,10,1,0,0,0,242,91,0,0,0,111,14,0,0,0,0,0,0,P
0,0,0,0,0,0,0,29,54,0,0,0,205,103,0,0,0,72,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,12,41,0,0,0,177,106,0,0,0,54,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,48,2,0,0,2,234,30,0,0,0,61,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,1,0,0,0,219,99,0,0,0,105,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,16,0,0,0,0,204,108,0,0,0,128,6,0,0,0,0,0,0,P
0,0,0,0,0,0,0,32,11,0,0,12,256,105,0,0,0,83,7,0,0,0,0,0,0,P
0,0,0,0,0,0,0,4,2,0,0,0,201,142,0,0,0,90,15,0,0,0,0,0,0,P
0,0,0,0,0,0,0,45,9,0,0,0,194,75,0,0,0,106,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,13,15,0,0,0,237,69,0,0,0,104,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,6,2,0,0,0,210,61,0,0,0,84,3,0,0,0,0,0,0,P
0,0,0,0,0,0,0,10,4,0,0,0,195,136,0,0,0,137,3,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,2,0,0,0,135,160,0,0,0,133,12,0,0,0,0,0,0,P
0,0,0,0,0,0,0,8,8,0,0,0,207,101,0,0,0,57,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,31,0,0,0,187,110,0,0,0,102,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,11,6,0,0,0,156,164,0,0,0,114,2,0,0,0,0,0,0,P
0,0,0,0,0,0,0,6,4,0,0,0,218,88,0,0,0,97,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,8,2,0,0,0,246,68,0,0,0,135,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,31,46,0,0,0,184,72,0,0,0,69,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,14,20,0,0,0,210,105,0,0,0,143,4,0,0,0,8,0,0,P
0,0,0,0,0,0,0,9,8,0,0,0,191,131,0,0,0,124,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,4,9,0,0,0,197,81,0,0,0,111,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,1,4,0,0,0,176,126,0,0,0,85,4,0,0,0,8,0,0,P
0,0,0,0,0,0,0,6,1,0,0,0,252,70,0,0,0,135,1,0,0,0,0,0,0,P
0,0,0,0,0,0,0,5,6,0,0,0,168,115,0,0,6,195,12,0,0,0,21,0,0,P
0,0,0,0,0,0,0,5,5,0,0,0,179,130,0,0,0,119,7,0,0,0,0,0,0,P
0,0,0,0,0,0,0,5,16,0,0,0,147,138,0,0,0,172,10,0,0,0,25,0,0,P
0,0,0,0,0,0,0,3,6,0,0,0,129,188,0,0,0,199,3,0,0,0,41,0,0,P
0,0,0,0,0,0,0,24,20,0,0,0,210,63,0,0,0,157,0,0,0,0,4,0,0,P
0,0,0,0,0,0,0,18,4,0,0,0,200,77,0,0,0,146,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,26,13,0,0,0,197,65,0,0,0,112,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,24,18,0,0,0,244,80,0,0,0,108,0,0,0,0,0,0,0,P
0,0,0,0,0,0,2,7,15,0,0,9,259,31,0,0,12,71,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,7,3,0,0,0,226,74,0,0,0,90,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,4,14,0,0,0,206,121,0,0,0,63,16,0,0,0,0,0,0,P
0,0,0,0,0,0,0,10,58,0,0,0,191,100,0,0,0,53,0,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,210,58,0,0,0,89,18,0,0,0,0,0,0,P
0,0,0,0,0,0,0,0,0,0,0,0,165,100,0,0,0,183,10,0,0,0,10,0,0,P
0,0,0,0,0,0,0,47,7,0,0,0,206,74,0,0,0,132,77,0,0,0,0,0,0,R
0,0,0,0,0,0,0,32,9,0,0,0,150,96,0,0,0,195,71,0,0,0,8,12,0,R
0,0,0,0,0,0,0,10,23,0,0,0,133,120,0,0,0,159,83,0,0,0,8,9,0,R
0,0,0,0,0,0,0,18,9,0,0,0,190,99,0,0,0,163,78,0,0,0,3,0,0,R
0,0,0,0,0,0,0,6,13,0,0,0,234,70,0,0,0,173,71,0,0,0,2,0,0,R
0,0,0,0,0,0,0,7,10,0,0,0,300,12,0,0,0,152,33,0,0,0,0,0,0,R
0,0,0,0,0,0,0,34,4,0,0,0,215,98,0,0,0,129,57,0,0,0,0,0,0,R
0,0,0,0,0,0,0,5,7,0,0,0,232,37,0,0,0,143,27,0,0,0,0,0,0,R
0,0,0,0,0,0,0,16,0,0,0,1,250,10,0,0,2,218,52,0,0,1,10,0,0,R
0,0,0,0,0,0,0,9,19,0,0,0,126,134,0,0,0,131,145,0,0,0,5,3,0,R
0,0,0,0,0,0,0,13,3,0,0,0,268,4,0,0,0,182,34,0,0,0,12,0,0,R
0,0,0,0,0,0,29,6,8,0,0,5,232,49,0,0,0,141,57,0,0,0,0,0,0,R
0,0,0,0,0,0,0,22,16,0,0,0,192,96,0,0,0,158,70,0,0,0,2,4,0,R
0,0,0,0,0,0,0,5,20,0,0,0,228,62,0,0,0,182,60,0,0,0,3,5,0,R
0,0,3,2,0,0,0,20,4,0,0,0,142,112,0,0,0,165,67,0,0,0,1,0,0,R
0,0,0,0,0,0,0,26,0,0,0,0,240,5,0,0,0,141,26,0,0,0,0,0,0,R
0,0,0,0,0,0,0,30,1,0,0,0,242,21,0,0,0,130,52,0,0,0,0,0,0,R
0,0,0,0,0,0,0,10,11,0,0,0,283,25,0,0,0,137,36,0,0,0,0,0,0,R
0,0,0,0,0,0,0,15,2,0,0,0,221,90,0,0,0,90,76,0,0,0,0,0,0,R
0,0,0,0,0,0,0,59,40,0,0,0,251,61,0,0,0,48,113,0,0,0,0,2,0,R
0,0,0,0,0,0,0,0,0,0,0,0,174,24,0,0,0,225,54,0,0,0,13,0,0,R
0,0,0,0,0,0,0,36,0,0,0,2,248,0,0,0,17,210,23,0,0,0,16,0,0,R
0,0,0,0,0,0,0,0,0,0,0,10,215,3,0,0,25,229,47,0,0,0,0,16,0,R
0,0,0,0,0,0,0,34,0,0,0,3,275,32,0,0,41,210,55,0,0,0,22,26,0,R
0,0,0,0,0,0,0,0,0,0,0,15,226,11,0,0,25,272,57,0,0,7,9,4,0,R
0,0,0,0,0,0,0,33,0,0,0,3,283,18,0,0,25,228,52,0,0,13,2,13,0,R
0,0,0,0,0,0,5,41,0,0,0,22,262,1,0,0,70,140,37,0,0,0,0,0,0,R
0,0,0,0,0,0,0,36,0,0,0,39,258,0,0,0,67,131,50,0,0,12,20,0,0,R
0,0,0,0,0,0,0,27,2,0,0,19,283,6,0,0,15,162,71,0,0,0,0,0,0,R
0,0,0,0,0,0,0,53,0,0,0,0,268,28,0,0,0,153,121,0,0,0,0,16,0,R
0,0,0,0,0,0,0,3,25,0,0,0,221,80,0,0,0,162,38,0,0,0,8,0,0,R
0,0,0,0,0,0,0,0,0,0,0,0,186,16,0,0,0,199,37,0,0,0,0,0,0,R
0,0,0,0,0,0,0,3,3,0,0,12,311,8,0,0,10,118,49,0,0,0,0,0,0,R
0,0,0,0,0,0,0,0,0,0,0,3,241,0,0,0,12,194,18,0,0,0,0,0,0,R
0,0,0,0,0,0,0,20,4,0,0,0,263,9,0,0,0,156,49,0,0,0,0,0,0,R
0,0,0,0,0,0,0,0,0,0,0,8,220,0,0,0,9,211,33,0,0,0,8,0,0,R
0,0,0,0,0,0,0,41,3,0,0,0,249,1,0,0,0,194,64,0,0,0,8,0,0,R
0,0,0,0,0,0,0,0,0,0,0,0,217,17,0,0,0,205,70,0,0,0,8,8,0,R
0,0,0,0,0,0,0,8,0,0,0,11,265,3,0,0,16,215,39,0,0,2,14,0,0,R
0,0,0,0,0,0,0,17,1,0,0,0,240,98,0,0,0,128,84,0,0,0,0,0,0,R
0,0,0,0,0,0,0,6,0,0,0,15,285,10,0,0,10,229,43,0,0,3,22,0,0,R
0,0,0,0,0,0,0,0,0,0,0,0,233,7,0,0,0,216,45,0,0,0,23,24,0,R
0,0,0,0,0,0,0,0,0,0,0,4,205,29,0,0,18,239,84,0,0,0,3,2,0,R
0,0,0,0,0,0,0,16,0,0,0,0,224,50,0,0,0,150,68,0,0,0,0,0,0,R
0,0,0,0,0,0,0,67,5,0,0,0,207,71,0,0,0,167,90,0,0,0,8,8,0,R
0,0,0,0,0,0,0,0,0,0,0,0,193,76,0,0,0,152,89,0,0,0,0,38,0,R
0,0,0,0,0,0,0,0,0,0,0,6,178,4,0,0,13,264,51,0,0,0,6,1,0,R
0,0,0,0,0,0,0,0,0,0,0,0,185,33,0,0,0,251,75,0,0,0,17,0,0,R
0,0,0,0,0,0,0,0,0,0,0,7,171,4,0,0,21,286,34,0,0,8,18,17,0,R
0,0,0,0,0,0,0,0,0,0,0,0,120,86,0,0,0,231,106,0,0,0,8,15,0,R
0,0,0,0,0,0,0,0,0,0,0,4,167,0,0,0,70,214,3,0,0,3,3,0,0,R
0,0,0,0,0,0,0,3,3,0,0,0,100,91,0,0,0,199,90,0,0,0,35,0,0,R
0,0,0,0,0,0,0,0,0,0,0,0,105,46,0,0,0,216,84,0,0,0,26,2,0,R
0,0,0,0,0,0,0,4,1,0,0,0,218,53,0,0,0,214,57,0,0,0,4,12,0,R
0,0,0,0,0,0,0,3,1,0,0,0,222,6,0,0,0,181,79,0,0,0,0,0,0,R
0,0,0,16,0,0,0,0,0,0,0,0,166,0,0,0,0,284,25,0,0,0,11,16,0,R
0,0,10,3,0,0,0,2,2,1,0,17,223,8,8,0,27,256,39,7,0,2,6,0,0,R
8,6,10,8,8,0,0,0,0,0,0,0,188,0,0,0,0,250,41,0,0,0,18,22,0,R
0,0,8,4,4,0,0,0,0,0,0,0,127,37,0,0,0,269,65,0,0,0,12,25,0,R
0,0,0,0,8,0,0,0,0,0,0,0,197,6,0,0,0,216,62,0,0,0,11,25,0,R
0,0,0,0,0,0,0,0,0,0,0,0,152,4,0,0,19,197,29,0,0,0,9,0,0,R
0,0,0,0,0,0,0,18,4,0,0,2,287,8,0,0,0,177,29,0,0,0,0,0,0,R
0,0,0,0,0,0,0,11,1,0,0,3,268,11,0,0,16,194,34,0,0,0,0,0,0,R
0,0,0,8,0,0,0,35,5,0,0,0,253,38,0,0,0,151,77,0,0,14,0,0,0,R
0,0,0,8,0,0,0,15,1,0,0,5,234,6,0,0,18,198,30,0,0,1,2,0,0,R
0,0,0,8,0,0,0,18,0,0,0,0,229,7,0,0,0,239,52,0,0,0,3,0,0,R
0,8,0,0,9,0,0,11,0,0,0,11,240,9,0,0,21,224,60,0,0,4,3,20,0,R
0,5,0,0,10,0,0,16,0,0,0,0,179,34,0,0,0,202,82,0,0,0,7,3,0,R
0,0,0,20,4,0,0,0,0,0,0,8,217,6,0,0,103,184,22,0,0,2,1,3,0,R
0,0,0,0,0,0,0,0,0,0,0,0,173,52,0,0,0,236,95,0,0,0,11,10,0,R
0,0,0,0,0,0,0,0,0,0,0,0,113,23,0,0,0,189,51,0,0,0,2,0,0,R
0,0,0,0,0,0,0,8,0,0,0,0,205,30,0,0,6,237,31,0,0,8,7,6,0,R
0,8,8,8,0,0,0,0,0,0,0,6,153,6,0,0,15,239,38,0,0,5,18,11,0,R
1,7,0,8,5,0,0,12,4,0,0,0,245,16,0,0,0,191,67,0,0,0,3,0,0,R
0,0,6,0,0,0,0,0,0,0,0,7,169,7,0,0,16,227,59,0,0,3,18,16,0,R
0,6,2,0,0,0,0,0,0,0,0,0,190,26,0,0,69,232,5,0,0,14,12,0,0,R
0,0,0,0,0,0,0,0,0,0,0,0,93,9,0,0,14,249,28,0,0,3,9,12,0,R
0,8,0,0,0,0,0,27,0,0,0,0,236,6,0,0,48,257,31,0,0,2,17,3,0,R
0,0,2,15,4,0,0,0,0,0,0,5,159,31,0,0,16,278,61,0,0,9,16,19,0,R
0,18,8,0,0,0,0,0,0,10,0,0,104,74,0,0,0,234,101,0,0,0,11,29,0,R
0,0,0,0,4,0,0,0,0,0,0,0,180,18,0,0,0,201,29,0,0,0,11,0,0,R
0,2,0,0,0,0,0,0,0,0,0,3,154,17,0,0,77,242,30,0,0,5,15,32,0,R
0,0,0,0,0,0,0,0,0,0,0,0,131,6,0,0,11,262,43,0,0,7,33,3,0,R
0,0,0,0,2,0,0,0,0,0,0,8,151,0,0,0,25,278,15,0,0,7,27,7,0,R
0,2,0,2,2,0,0,0,0,0,0,23,155,5,0,0,125,201,23,0,0,31,2,21,0,R
0,1,0,0,7,0,0,0,0,0,0,0,190,29,0,0,0,259,29,0,0,0,6,9,0,R
5,14,18,18,17,0,0,0,0,0,0,8,154,6,0,0,15,268,35,0,0,3,37,8,0,R
4,27,23,12,17,0,0,0,0,0,0,0,163,29,0,0,0,264,11,0,0,0,22,51,0,R
16,16,17,18,25,0,0,0,0,0,0,7,147,9,0,0,21,268,8,0,0,4,44,30,0,R
5,13,18,16,8,0,0,0,0,2,0,0,112,24,0,0,0,243,69,0,0,0,38,46,0,R
0,0,0,0,0,0,0,0,0,0,0,1,215,3,0,0,16,217,40,0,0,5,3,6,0,R
0,0,0,0,0,0,0,0,0,0,0,0,214,46,0,0,0,221,51,0,0,0,8,3,0,R
0,0,0,0,0,0,0,0,0,0,0,5,186,6,0,0,18,247,58,0,0,0,2,6,0,R
0,0,0,0,0,0,0,40,0,0,0,0,248,8,0,0,0,206,61,0,0,0,9,4,0,R
5,12,5,7,5,0,0,17,0,0,0,13,239,10,0,0,16,253,33,0,0,4,3,26,0,R
0,0,1,8,7,0,0,0,0,0,0,15,205,0,0,0,46,224,56,0,0,1,14,5,0,R
3,7,9,12,10,0,0,0,0,0,0,3,135,3,0,0,2,224,43,0,0,6,5,3,0,R
6,20,13,14,16,0,0,0,0,0,0,0,102,97,0,0,0,201,73,0,0,0,7,0,0,R
4,9,23,36,9,0,0,0,0,0,0,1,165,4,0,0,19,255,22,0,0,8,9,5,0,R
41,9,13,22,20,0,0,0,0,0,0,6,196,20,0,0,11,191,101,0,0,0,9,4,0,R
0,0,0,0,0,0,7,22,10,0,0,16,189,79,0,0,0,67,95,0,0,0,0,0,0,S
0,0,0,0,0,0,0,11,5,0,0,0,254,37,0,0,8,76,72,0,0,6,8,0,0,S
0,0,0,0,0,0,0,2,5,0,0,0,137,58,0,0,0,86,143,0,0,0,5,12,0,S
0,0,0,0,0,0,0,0,0,0,0,0,78,95,0,0,0,60,174,0,0,0,0,27,0,S
0,0,0,0,0,0,0,6,4,0,0,0,114,107,0,0,0,33,139,0,0,0,0,0,0,S
0,0,0,0,0,0,0,3,10,0,0,0,126,147,0,0,0,16,164,0,0,0,0,17,0,S
8,0,0,0,0,0,0,0,0,0,0,0,116,99,0,0,0,54,163,0,0,0,1,9,0,S
0,0,0,0,0,0,0,0,5,0,0,0,68,160,0,0,0,6,173,3,0,0,0,2,0,S
0,0,0,0,0,0,0,3,8,0,0,0,112,164,16,0,0,7,170,27,0,0,0,0,0,S
0,0,0,0,0,3,0,0,0,0,9,0,8,145,5,4,0,4,185,66,2,0,0,16,1,S
0,0,0,0,0,0,0,4,7,0,0,0,139,38,0,0,0,106,158,0,0,0,7,14,0,S
0,0,0,0,0,0,0,0,0,0,0,0,94,108,0,0,0,41,166,0,0,0,0,17,0,S
0,0,0,0,0,0,0,0,0,0,0,0,102,55,0,0,0,99,142,0,0,0,7,16,0,S
0,0,0,0,0,0,0,0,0,0,0,0,126,67,0,0,0,24,111,0,0,0,0,0,0,S
0,0,0,0,0,0,0,0,0,0,0,0,110,64,0,0,0,48,142,0,0,0,0,10,0,S
0,0,0,0,0,0,0,0,0,0,0,0,98,90,0,0,0,17,133,0,0,0,0,0,0,S
18,0,0,0,0,4,0,2,11,0,0,0,101,146,0,21,0,10,132,12,0,0,0,0,0,S
